image_path,n_boxes,mean_conf,gt_chars,pred_chars,doc_similarity
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0821.jpg,89,0.9858236198272881,868,835,0.8467410452143277
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0728.jpg,67,0.9845945885366357,744,688,0.664804469273743
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0972.jpg,87,0.9829599092376682,1037,955,0.5592369477911646
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0132.jpg,47,0.9855542118021261,541,507,0.8301526717557252
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0449.jpg,107,0.9852285021634937,1266,1181,0.7151614221495709
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0494.jpg,87,0.9842602297725653,960,899,0.8068854222700377
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0193.jpg,86,0.983286961702892,937,879,0.6850220264317181
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0215.jpg,108,0.9830176975495363,1301,1218,0.7352123858674077
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0793.jpg,46,0.9832994716790187,503,473,0.8258196721311475
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1316.jpg,86,0.9838875088115266,910,856,0.7599093997734995
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0015.jpg,93,0.9848289381858284,980,910,0.6825396825396826
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1425.jpg,97,0.9844685540552841,1113,1035,0.6191806331471136
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0407.jpg,46,0.9839325219237388,517,482,0.8108108108108109
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0099.jpg,100,0.9851168736452617,1028,964,0.7941767068273092
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0836.jpg,107,0.9826870607702952,1284,1197,0.6279725916968965
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0982.jpg,100,0.9849815025331168,977,928,0.8136482939632546
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1430.jpg,57,0.9819932893448414,683,630,0.654988575780655
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1127.jpg,55,0.986286664700573,593,556,0.8128807658833769
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0900.jpg,86,0.9871424359290468,906,848,0.7537058152793614
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0048.jpg,104,0.98485421255143,1102,1034,0.7574906367041199
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0143.jpg,85,0.9846264731515748,985,908,0.601162176439514
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0983.jpg,57,0.9866222435214269,671,619,0.6961240310077519
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0515.jpg,91,0.9884274484164807,892,848,0.803448275862069
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0531.jpg,57,0.985758000222218,652,605,0.7684964200477327
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1068.jpg,97,0.9853888581488707,1105,1028,0.653539615564932
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1416.jpg,57,0.9851512822773948,646,597,0.6226870474658085
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0338.jpg,81,0.9851213691231979,804,756,0.7948717948717948
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0279.jpg,75,0.9835829604311825,814,762,0.7576142131979695
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1110.jpg,67,0.9848062692667889,775,714,0.6662189388851578
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0092.jpg,47,0.9849617765262054,519,489,0.7261904761904762
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0431.jpg,47,0.9833314054891378,555,517,0.789179104477612
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1415.jpg,85,0.9864108641634743,884,833,0.7058823529411765
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0941.jpg,47,0.9855918825657339,520,495,0.7704433497536946
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1156.jpg,66,0.9826084179045042,736,682,0.68688293370945
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1044.jpg,67,0.9838537142305916,731,687,0.7362482369534555
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1130.jpg,97,0.9861307418674142,1146,1054,0.6263636363636363
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0310.jpg,47,0.9813635412143255,560,521,0.7530064754856615
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1245.jpg,57,0.9799560201946553,665,615,0.796875
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0112.jpg,89,0.9877613270917733,790,758,0.6692506459948321
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1067.jpg,47,0.9859025427226151,546,508,0.7817836812144212
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1200.jpg,105,0.9827071065103516,1221,1136,0.5523971149766652
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1293.jpg,47,0.9837566017990574,552,519,0.8123249299719888
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0341.jpg,87,0.981103637548727,1017,938,0.6557544757033248
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0485.jpg,97,0.9837746053206754,1146,1064,0.5683257918552036
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0176.jpg,77,0.9829150893060146,933,866,0.6359088382434686
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1350.jpg,83,0.9852213006561646,820,777,0.7539135879774578
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0724.jpg,75,0.9863481584121322,787,736,0.7380170715692712
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0054.jpg,95,0.9828848707372796,1052,978,0.6502463054187192
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0284.jpg,47,0.9813640079024053,581,535,0.7258064516129032
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0264.jpg,75,0.9855141044094314,797,750,0.7925016160310278
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1401.jpg,47,0.9855963333393574,559,519,0.8014842300556586
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1374.jpg,67,0.9864799684454284,760,713,0.7644263408010862
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0895.jpg,47,0.9835828101749545,539,506,0.7980861244019138
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1475.jpg,74,0.9853079002784094,763,718,0.761647535449021
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1273.jpg,56,0.9805973336848329,602,569,0.8317677198975235
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0305.jpg,75,0.9826052676129648,810,757,0.6024250159540523
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0854.jpg,46,0.9814205736135129,499,465,0.8091286307053942
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1104.jpg,101,0.985126957970874,976,919,0.7071240105540897
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1241.jpg,67,0.9826083356525057,782,729,0.7174056915949703
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0357.jpg,68,0.9785914511753498,791,742,0.8336594911937377
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0186.jpg,101,0.9852891724084702,949,912,0.8221386351423966
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0549.jpg,55,0.984877902238114,578,545,0.780053428317008
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0422.jpg,97,0.9837118878714352,1043,974,0.646504709965295
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1305.jpg,107,0.9837981050246064,1209,1137,0.5967604433077579
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1363.jpg,87,0.9817823207619043,979,909,0.6313559322033898
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1150.jpg,47,0.9841098636110968,517,483,0.78
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1325.jpg,107,0.9843437775898017,1245,1158,0.599250936329588
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0037.jpg,53,0.9865673932229551,556,521,0.8189415041782729
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1199.jpg,105,0.9822634113026536,1145,1085,0.24035874439461882
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0869.jpg,64,0.9841221158689935,637,607,0.8392282958199357
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1017.jpg,85,0.9859754847999647,931,873,0.7195121951219512
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0044.jpg,45,0.9820266444804033,483,453,0.8589743589743589
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0717.jpg,87,0.9845975322668158,976,910,0.4305408271474019
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0550.jpg,107,0.9849130837226056,1257,1179,0.577175697865353
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1197.jpg,84,0.9840713619538108,923,863,0.7458006718924972
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1087.jpg,76,0.98550028342603,837,781,0.7824474660074165
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0188.jpg,104,0.9825393968769836,1140,1082,0.6552655265526552
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0101.jpg,78,0.9834576519028784,899,830,0.6720647773279352
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0538.jpg,76,0.9829950725755606,877,811,0.6433649289099526
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1023.jpg,82,0.9851771429618466,797,756,0.7649710238248552
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0158.jpg,66,0.9828171086814008,712,669,0.5387400434467777
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0872.jpg,88,0.9859736488262569,819,780,0.6779237023139462
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0962.jpg,46,0.980786190436606,512,481,0.7250755287009063
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1279.jpg,88,0.9827836026886998,1003,924,0.4161909704203425
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1313.jpg,76,0.9850640030804694,833,773,0.7982565379825654
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0474.jpg,57,0.9829036781876135,647,606,0.6959297685554668
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0437.jpg,87,0.9853555001296074,985,919,0.7048319327731093
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0149.jpg,77,0.9837779530982045,929,868,0.525319977740679
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0058.jpg,102,0.9883283755681574,1036,972,0.7768924302788844
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0769.jpg,57,0.9857559563607655,665,614,0.7130570758405004
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0943.jpg,105,0.9878518295891263,1087,1017,0.8051330798479087
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1384.jpg,108,0.9839010069732212,1219,1140,0.73505722763883
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0716.jpg,56,0.9821620691645242,615,577,0.8305369127516778
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0067.jpg,47,0.9846028493453317,513,479,0.7641129032258065
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0221.jpg,47,0.9870822379525234,523,494,0.8082595870206489
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0819.jpg,103,0.9829872274510372,1031,977,0.7888446215139442
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1208.jpg,107,0.9838374606300282,1245,1167,0.6169154228855721
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0409.jpg,76,0.9874891825681892,823,768,0.7316153362664991
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1320.jpg,47,0.9830594112599332,565,522,0.8187672493100276
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0760.jpg,46,0.9821646348337542,519,484,0.6301096709870389
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0136.jpg,102,0.9846538052012713,1101,1025,0.46942615239887114
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0153.jpg,86,0.9860417701870385,900,837,0.7564766839378239
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1190.jpg,75,0.9862745800004283,810,760,0.7515923566878981
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0436.jpg,66,0.9847258900931184,704,666,0.7036496350364964
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0545.jpg,83,0.9848528258078122,839,807,0.8250303766707169
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1375.jpg,88,0.982877978623307,1032,967,0.7413706853426714
